Comment,Time Stamp (sec),Temperature (K),Mag. Field (Oe),Pressure (Torr),Temp. Status (code),Mag Field Status (code),Chamber Status (code),Wavelength (nM),Track A raw (a.u.),Track A raw + off (a.u.),Track A mod (a.u.),Track A mod + off (a.u.),Track B raw (a.u.),Track B raw + off (a.u.),Track B mod (a.u.),Track B mod + off (a.u.),Track A+B raw (a.u.),Track A+B raw + off (a.u.),Track A+B mod (a.u.),Track A+B mod + off (a.u.),Raman Shift (cm-1),Plot number,Exposure (sec),Num Exposures,Cycle (sec),Grating,Rayleigh Wavelength (nM),Laser Power (mW),QMap1,QMap2,QMap3,QMap4,QMap5,QMap6,QMap7,QMap8,QMap9,QMap10,QMap11,QMap12,QMap13,QMap14,QMap15,QMap16
,3791213629.81428000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,550.5,13284,13284,640,640,1376235,1376235,721638,721638,1389519,1389519,722090,722090,630.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81429000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,550.7,13269,13269,620,620,1376235,1376235,718032,718032,1389504,1389504,718464,718464,638.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81430000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,550.9,13343,13343,689,689,1376235,1376235,714430,714430,1389578,1389578,714932,714932,646.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81431000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,551.2,13368,13368,710,710,1376235,1376235,710832,710832,1389603,1389603,711355,711355,654.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81432000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,551.4,13306,13306,643,643,1376235,1376235,707239,707239,1389541,1389541,707695,707695,662.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81433000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,551.7,13357,13357,689,689,1376235,1376235,703651,703651,1389592,1389592,704153,704153,670.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81434000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,551.9,13386,13386,713,713,1376235,1376235,700067,700067,1389621,1389621,700593,700593,678.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81435000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,552.2,13332,13332,655,655,1376235,1376235,696488,696488,1389567,1389567,696956,696956,686.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81436000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,552.4,13421,13421,739,739,1376235,1376235,692913,692913,1389656,1389656,693465,693465,694.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81437000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,552.6,13333,13333,646,646,1376235,1376235,689343,689343,1389568,1389568,689803,689803,702.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81438000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,552.9,13435,13435,744,744,1376235,1376235,685778,685778,1389670,1389670,686335,686335,710.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81439000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,553.1,13462,13462,766,766,1376235,1376235,682218,682218,1389697,1389697,682798,682798,718.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81440000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,553.4,13474,13474,774,774,1376235,1376235,678662,678662,1389709,1389709,679250,679250,726.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81441000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,553.6,13499,13499,794,794,1376235,1376235,675112,675112,1389734,1389734,675720,675720,733.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81442000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,553.9,13502,13502,792,792,1376235,1376235,671566,671566,1389737,1389737,672173,672173,741.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81443000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,554.1,13548,13548,834,834,1376235,1376235,668026,668026,1389783,1389783,668674,668674,749.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81444000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,554.3,13549,13549,830,830,1376235,1376235,664490,664490,1389784,1389784,665135,665135,757.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81445000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,554.6,13532,13532,808,808,1376235,1376235,660960,660960,1389767,1389767,661583,661583,765.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81446000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,554.8,13655,13655,927,927,1376235,1376235,657435,657435,1389890,1389890,658176,658176,773.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81447000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,555.1,13619,13619,886,886,1376235,1376235,653915,653915,1389854,1389854,654616,654616,781.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81448000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,555.3,13571,13571,834,834,1376235,1376235,650400,650400,1389806,1389806,651049,651049,789.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81449000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,555.6,13526,13526,784,784,1376235,1376235,646891,646891,1389761,1389761,647490,647490,797.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81450000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,555.8,13611,13611,864,864,1376235,1376235,643387,643387,1389846,1389846,644067,644067,804.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81451000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,556.0,13547,13547,796,796,1376235,1376235,639889,639889,1389782,1389782,640500,640500,812.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81452000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,556.3,13647,13647,891,891,1376235,1376235,636396,636396,1389882,1389882,637102,637102,820.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81453000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,556.5,13604,13604,844,844,1376235,1376235,632908,632908,1389839,1389839,633567,633567,828.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81454000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,556.8,13719,13719,954,954,1376235,1376235,629426,629426,1389954,1389954,630196,630196,836.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81455000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,557.0,13653,13653,884,884,1376235,1376235,625950,625950,1389888,1389888,626649,626649,844.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81456000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,557.3,13664,13664,890,890,1376235,1376235,622479,622479,1389899,1389899,623185,623185,851.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81457000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,557.5,13684,13684,906,906,1376235,1376235,619015,619015,1389919,1389919,619736,619736,859.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81458000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,557.7,13735,13735,952,952,1376235,1376235,615555,615555,1389970,1389970,616324,616324,867.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81459000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,558.0,13684,13684,897,897,1376235,1376235,612102,612102,1389919,1389919,612815,612815,875.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81460000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,558.2,13770,13770,978,978,1376235,1376235,608655,608655,1390005,1390005,609449,609449,883.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81461000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,558.5,13638,13638,842,842,1376235,1376235,605213,605213,1389873,1389873,605871,605871,890.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81462000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,558.7,13706,13706,905,905,1376235,1376235,601778,601778,1389941,1389941,602499,602499,898.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81463000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,559.0,13676,13676,871,871,1376235,1376235,598348,598348,1389911,1389911,599036,599036,906.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81464000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,559.2,13832,13832,1022,1022,1376235,1376235,594925,594925,1390067,1390067,595764,595764,914.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81465000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,559.4,13777,13777,963,963,1376235,1376235,591508,591508,1390012,1390012,592287,592287,921.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81466000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,559.7,13898,13898,1079,1079,1376235,1376235,588096,588096,1390133,1390133,588993,588993,929.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81467000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,559.9,13856,13856,1033,1033,1376235,1376235,584692,584692,1390091,1390091,585542,585542,937.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81468000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,560.2,13873,13873,1046,1046,1376235,1376235,581293,581293,1390108,1390108,582156,582156,945.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81469000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,560.4,13794,13794,962,962,1376235,1376235,577901,577901,1390029,1390029,578680,578680,952.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81470000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,560.7,13873,13873,1037,1037,1376235,1376235,574515,574515,1390108,1390108,575369,575369,960.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81471000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,560.9,13800,13800,959,959,1376235,1376235,571135,571135,1390035,1390035,571912,571912,968.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81472000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,561.1,13833,13833,988,988,1376235,1376235,567762,567762,1390068,1390068,568568,568568,976.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81473000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,561.4,13874,13874,1025,1025,1376235,1376235,564395,564395,1390109,1390109,565238,565238,983.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81474000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,561.6,13984,13984,1130,1130,1376235,1376235,561035,561035,1390219,1390219,561984,561984,991.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81475000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,561.9,13992,13992,1134,1134,1376235,1376235,557682,557682,1390227,1390227,558634,558634,999.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81476000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,562.1,13827,13827,965,965,1376235,1376235,554335,554335,1390062,1390062,555118,555118,1006.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81477000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,562.3,13949,13949,1082,1082,1376235,1376235,550995,550995,1390184,1390184,551896,551896,1014.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81478000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,562.6,13853,13853,982,982,1376235,1376235,547662,547662,1390088,1390088,548463,548463,1022.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81479000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,562.8,13962,13962,1087,1087,1376235,1376235,544336,544336,1390197,1390197,545241,545241,1029.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81480000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,563.1,13990,13990,1111,1111,1376235,1376235,541016,541016,1390225,1390225,541945,541945,1037.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81481000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,563.3,14017,14017,1133,1133,1376235,1376235,537703,537703,1390252,1390252,538655,538655,1045.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81482000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,563.6,13982,13982,1094,1094,1376235,1376235,534397,534397,1390217,1390217,535310,535310,1052.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81483000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,563.8,13988,13988,1096,1096,1376235,1376235,531099,531099,1390223,1390223,532013,532013,1060.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81484000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,564.0,13984,13984,1088,1088,1376235,1376235,527807,527807,1390219,1390219,528713,528713,1068.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81485000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,564.3,13922,13922,1021,1021,1376235,1376235,524522,524522,1390157,1390157,525363,525363,1075.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81486000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,564.5,13991,13991,1086,1086,1376235,1376235,521245,521245,1390226,1390226,522150,522150,1083.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81487000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,564.8,13957,13957,1048,1048,1376235,1376235,517974,517974,1390192,1390192,518842,518842,1090.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81488000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,565.0,13984,13984,1071,1071,1376235,1376235,514711,514711,1390219,1390219,515601,515601,1098.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81489000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,565.3,14071,14071,1154,1154,1376235,1376235,511455,511455,1390306,1390306,512428,512428,1106.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81490000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,565.5,13955,13955,1033,1033,1376235,1376235,508206,508206,1390190,1390190,509060,509060,1113.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81491000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,565.7,14100,14100,1174,1174,1376235,1376235,504965,504965,1390335,1390335,505960,505960,1121.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81492000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,566.0,14039,14039,1109,1109,1376235,1376235,501731,501731,1390274,1390274,502661,502661,1128.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81493000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,566.2,13977,13977,1043,1043,1376235,1376235,498505,498505,1390212,1390212,499368,499368,1136.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81494000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,566.5,14144,14144,1206,1206,1376235,1376235,495286,495286,1390379,1390379,496312,496312,1143.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81495000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,566.7,14190,14190,1248,1248,1376235,1376235,492075,492075,1390425,1390425,493143,493143,1151.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81496000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,567.0,13982,13982,1036,1036,1376235,1376235,488871,488871,1390217,1390217,489727,489727,1159.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81497000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,567.2,14081,14081,1131,1131,1376235,1376235,485675,485675,1390316,1390316,486626,486626,1166.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81498000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,567.4,14093,14093,1139,1139,1376235,1376235,482486,482486,1390328,1390328,483446,483446,1174.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81499000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,567.7,14185,14185,1227,1227,1376235,1376235,479305,479305,1390420,1390420,480353,480353,1181.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81500000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,567.9,14192,14192,1230,1230,1376235,1376235,476132,476132,1390427,1390427,477183,477183,1189.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81501000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,568.2,14127,14127,1161,1161,1376235,1376235,472967,472967,1390362,1390362,473949,473949,1196.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81502000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,568.4,14136,14136,1166,1166,1376235,1376235,469810,469810,1390371,1390371,470797,470797,1204.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81503000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,568.7,14111,14111,1137,1137,1376235,1376235,466660,466660,1390346,1390346,467618,467618,1211.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81504000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,568.9,14146,14146,1168,1168,1376235,1376235,463519,463519,1390381,1390381,464508,464508,1219.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81505000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,569.1,14116,14116,1134,1134,1376235,1376235,460385,460385,1390351,1390351,461340,461340,1226.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81506000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,569.4,14232,14232,1246,1246,1376235,1376235,457259,457259,1390467,1390467,458327,458327,1234.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81507000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,569.6,14305,14305,1315,1315,1376235,1376235,454142,454142,1390540,1390540,455278,455278,1241.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81508000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,569.9,14254,14254,1260,1260,1376235,1376235,451032,451032,1390489,1390489,452114,452114,1249.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81509000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,570.1,14275,14275,1277,1277,1376235,1376235,447931,447931,1390510,1390510,449030,449030,1256.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81510000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,570.4,14255,14255,1253,1253,1376235,1376235,444838,444838,1390490,1390490,445913,445913,1263.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81511000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,570.6,14291,14291,1285,1285,1376235,1376235,441752,441752,1390526,1390526,442860,442860,1271.4,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81512000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,570.8,14264,14264,1255,1255,1376235,1376235,438676,438676,1390499,1390499,439753,439753,1278.8,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81513000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,571.1,14280,14280,1267,1267,1376235,1376235,435607,435607,1390515,1390515,436697,436697,1286.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81514000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,571.3,14352,14352,1335,1335,1376235,1376235,432547,432547,1390587,1390587,433705,433705,1293.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81515000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,571.6,14338,14338,1317,1317,1376235,1376235,429495,429495,1390573,1390573,430635,430635,1301.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81516000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,571.8,14342,14342,1317,1317,1376235,1376235,426452,426452,1390577,1390577,427592,427592,1308.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81517000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,572.0,14293,14293,1265,1265,1376235,1376235,423417,423417,1390528,1390528,424505,424505,1315.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81518000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,572.3,14244,14244,1212,1212,1376235,1376235,420390,420390,1390479,1390479,421426,421426,1323.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81519000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,572.5,14416,14416,1380,1380,1376235,1376235,417372,417372,1390651,1390651,418576,418576,1330.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81520000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,572.8,14321,14321,1281,1281,1376235,1376235,414363,414363,1390556,1390556,415468,415468,1338.1,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81521000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,573.0,14395,14395,1352,1352,1376235,1376235,411362,411362,1390630,1390630,412538,412538,1345.5,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81522000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,573.3,14365,14365,1318,1318,1376235,1376235,408370,408370,1390600,1390600,409512,409512,1352.9,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81523000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,573.5,14349,14349,1298,1298,1376235,1376235,405386,405386,1390584,1390584,406509,406509,1360.2,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81524000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,573.7,14338,14338,1284,1284,1376235,1376235,402412,402412,1390573,1390573,403519,403519,1367.6,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81525000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,574.0,14484,14484,1426,1426,1376235,1376235,399445,399445,1390719,1390719,400696,400696,1375.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81526000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,574.2,14458,14458,1396,1396,1376235,1376235,396488,396488,1390693,1390693,397709,397709,1382.3,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81527000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,574.5,14374,14374,1309,1309,1376235,1376235,393539,393539,1390609,1390609,394673,394673,1389.7,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
,3791213629.81528000,299.842712402344,0.0912724211812019,7.72267913818359,1,4,1,574.7,14393,14393,1324,1324,1376235,1376235,390600,390600,1390628,1390628,391748,391748,1397.0,1,1,20,1,1,532,0,,,,,,,,,,,,,,,,
